id,pose rmsd,pocket rmsd,qs score,lddt-pli
6g25_idx3,6.2747664666,3.6911991992,0.6215,0.6315
6g25_idx4,4.7576069471,5.2561734084,0.5997,0.6097
6g27_idx0,2.9276081620,4.4610757441,0.5718,0.5818
6g27_idx1,5.1307101346,4.5960026534,0.5914,0.6014
6g27_idx2,2.2010709309,5.5458948560,0.6265,0.6365
6g27_idx3,2.8525360536,7.3196742742,0.5714,0.5814
6g27_idx4,7.2213057578,4.0923692202,0.5815,0.5915
6g29_idx0,6.2836103493,5.2916513543,0.6083,0.6183
6g29_idx1,4.2781023743,7.8589396158,0.5206,0.5306
6g29_idx2,4.7249703346,3.8785361719,0.5977,0.6077
6g29_idx3,4.9226068080,6.0240108856,0.6066,0.6166
6g29_idx4,6.2216999610,4.7285355899,0.6098,0.6198
6g2b_idx0,3.9521168066,6.3522001731,0.5978,0.6078
6g2b_idx1,3.8440104013,7.8296758215,0.6001,0.6101
6g2b_idx2,4.1002611254,5.1949642337,0.5806,0.5906
6g2b_idx3,4.9873667090,6.7514896610,0.5889,0.5989
6g2b_idx4,5.1497868462,5.7222221027,0.5912,0.6012
6g2c_idx0,4.3521941164,8.5080614312,0.6100,0.6200
6g2c_idx1,5.8457960094,2.2678119964,0.6006,0.6106
6g2c_idx2,3.7059822640,4.2308909328,0.5862,0.5962
6g2c_idx3,4.7200232285,5.1536949140,0.6071,0.6171
6g2c_idx4,4.0324557761,5.4387838784,0.5809,0.5909
6g2e_idx0,3.7211259542,8.0359762456,0.5583,0.5683
6g2e_idx1,6.5864176380,7.0296481281,0.5860,0.5960
6g2e_idx2,4.4357115455,4.8355585205,0.6144,0.6244
6g2e_idx3,3.7211597410,3.7109452561,0.6024,0.6124
6g2e_idx4,4.8626599758,7.0888242602,0.5846,0.5946
6g2f_idx0,3.7253957339,5.6767856085,0.6120,0.6220
6g2f_idx1,5.6057434346,4.9671814217,0.6047,0.6147
6g2f_idx2,5.9814798551,6.5789996576,0.5946,0.6046
6g2f_idx3,6.2567300329,8.2966253383,0.5989,0.6089
6g2f_idx4,3.6723450266,5.8010625341,0.5893,0.5993
6g2o_idx0,4.6369061258,7.5805822032,0.5978,0.6078
6g2o_idx1,7.7139319448,3.3999145278,0.5648,0.5748
6g2o_idx2,4.5577248316,6.5983548475,0.5834,0.5934
6g2o_idx3,6.6530390186,9.5593266655,0.5767,0.5867
6g2o_idx4,7.1132828549,7.2259286087,0.6002,0.6102
6g3c_idx0,3.3835614325,4.6019018039,0.5882,0.5982
6g3c_idx1,6.5642985161,4.0295328650,0.5642,0.5742
6g3c_idx2,5.8391836869,5.8597690428,0.5998,0.6098
6g3c_idx3,6.0273693537,4.3146859359,0.5896,0.5996
6g3c_idx4,7.4206942608,4.6798982303,0.5929,0.6029
6g5u_idx0,5.4192486996,3.4458876562,0.5758,0.5858
6g5u_idx1,4.9160520548,4.1512852352,0.5781,0.5881
6g5u_idx2,5.6331207700,6.1115182882,0.6322,0.6422
6g5u_idx3,4.4121563448,4.3819972165,0.5614,0.5714
6g5u_idx4,5.4696332719,4.3037836759,0.5931,0.6031
6g9f_idx0,2.8809554285,3.7983775821,0.5723,0.5823
6g9f_idx1,7.4968997040,5.0915331247,0.6248,0.6348
6g9f_idx2,4.2066561092,5.7582740443,0.6226,0.6326
6g9f_idx3,5.5317606294,5.4092917553,0.6374,0.6474
6g9f_idx4,5.2180725384,2.5974718069,0.6238,0.6338
6gbw_idx0,4.9479625990,5.2629933694,0.5615,0.5715
6gbw_idx1,4.9570587068,4.1521418618,0.5730,0.5830
6gbw_idx2,4.8977102834,5.1160983889,0.5919,0.6019
6gbw_idx3,3.1685767495,3.9905800403,0.5828,0.5928
6gbw_idx4,4.1891349055,6.9597519694,0.5594,0.5694
6gdy_idx0,6.5357063050,8.4425708287,0.5844,0.5944
6gdy_idx1,3.7090040975,6.5994273401,0.5874,0.5974
6gdy_idx2,3.6777646145,8.1196633381,0.5789,0.5889
6gdy_idx3,8.2686869109,5.5796664254,0.6084,0.6184
6gdy_idx4,6.5560758769,4.9118390585,0.5947,0.6047
6gga_idx0,7.1786965727,3.1621915262,0.5947,0.6047
6gga_idx1,4.7995431922,4.4755605908,0.5713,0.5813
6gga_idx2,5.1572600269,4.7048999706,0.6015,0.6115
6gga_idx3,5.8486250762,7.7653045364,0.5626,0.5726
6gga_idx4,5.5571780441,4.1436999496,0.5787,0.5887
6ggb_idx0,4.7064529104,5.3575066591,0.5698,0.5798
6ggb_idx1,3.3116752293,6.1735467423,0.5800,0.5900
6ggb_idx2,3.9892654005,5.3404292535,0.5767,0.5867
6ggb_idx3,3.2727560589,5.2419608591,0.5909,0.6009
6ggb_idx4,7.1841443080,6.8486185894,0.5829,0.5929
6ggd_idx0,4.3374061863,4.2412137261,0.5846,0.5946
6ggd_idx1,4.5860058743,5.3013359991,0.5811,0.5911
6ggd_idx2,5.1614083861,5.5766666141,0.6083,0.6183
6ggd_idx3,4.8193592122,7.8575108157,0.5976,0.6076
6ggd_idx4,5.4885587795,7.4218895822,0.6082,0.6182
6gge_idx0,4.0901061549,6.0740669077,0.5799,0.5899
6gge_idx1,3.2498304447,6.5258989695,0.5966,0.6066
6gge_idx2,7.4914855258,3.1192563091,0.5679,0.5779
6gge_idx3,3.9947498626,5.6769958225,0.6315,0.6415
6gge_idx4,4.2419532233,4.6126296850,0.5943,0.6043
6ggf_idx0,3.9082646273,3.5922862629,0.5909,0.6009
6ggf_idx1,4.1611939941,6.2002172915,0.5993,0.6093
6ggf_idx2,4.8080009050,4.7428030048,0.5668,0.5768
6ggf_idx3,5.7855109563,4.4198489250,0.6032,0.6132
6ggf_idx4,3.6560133982,3.3979610103,0.5726,0.5826
6gj5_idx0,5.1449108573,5.4557516129,0.6114,0.6214
6gj5_idx1,4.0250104529,7.1117914399,0.6165,0.6265
6gj5_idx2,6.4848657343,5.4462228639,0.6172,0.6272
6gj5_idx3,3.4908266622,6.2807600260,0.5668,0.5768
6gj5_idx4,4.8973510659,6.6978462667,0.6275,0.6375
6gj6_idx0,5.7225279646,5.2043655350,0.5649,0.5749
6gj6_idx1,3.3772485905,4.7538908631,0.5832,0.5932
6gj6_idx2,4.9050855651,4.4779378648,0.5750,0.5850
6gj6_idx3,4.9492332350,4.8460320652,0.5494,0.5594
6gj6_idx4,3.8926870239,4.5505224900,0.5707,0.5807
6gj7_idx0,4.5113067288,5.3056996582,0.5976,0.6076
6gj7_idx1,6.1277316423,4.6204692677,0.5932,0.6032
6gj7_idx2,5.0704489849,6.8624218318,0.5863,0.5963
6gj7_idx3,4.2877710613,4.1882933415,0.5807,0.5907
6gj7_idx4,4.5170338523,7.7803241746,0.5726,0.5826
6gj8_idx0,5.3328798889,4.6467651221,0.6200,0.6300
6gj8_idx1,6.5662395882,4.6419436148,0.5873,0.5973
6gj8_idx2,5.8219284834,6.1629936048,0.5705,0.5805
6gj8_idx3,5.7264901731,4.3475572562,0.5857,0.5957
6gj8_idx4,7.0707114055,3.2633808355,0.6242,0.6342
6gwe_idx0,3.2174974961,6.4176437059,0.5774,0.5874
6gwe_idx1,3.3062470168,7.4471215483,0.5583,0.5683
6gwe_idx2,2.6752597872,3.2194631313,0.6270,0.6370
6gwe_idx3,5.8679215281,5.9366182727,0.5805,0.5905
6gwe_idx4,2.6640652007,4.5331859130,0.5964,0.6064
6gzy_idx0,4.6975981129,4.9319518712,0.6128,0.6228
6gzy_idx1,5.7455935791,7.7092579729,0.5779,0.5879
6gzy_idx2,3.3366712462,3.7118992595,0.6038,0.6138
6gzy_idx3,4.0169656556,4.5761959908,0.6412,0.6512
6gzy_idx4,4.4406208267,7.1182427600,0.6095,0.6195
6h12_idx0,5.7036021167,5.5290683381,0.5833,0.5933
6h12_idx1,3.2342363528,5.8365852589,0.6147,0.6247
6h12_idx2,5.1398735823,4.4161070607,0.6299,0.6399
6h12_idx3,5.6531930106,4.2673283286,0.5635,0.5735
6h12_idx4,4.9146156927,4.2945759331,0.5948,0.6048
6h13_idx0,4.9326739040,5.5024806576,0.6103,0.6203
6h13_idx1,6.4925356496,4.6662878142,0.5820,0.5920
6h13_idx2,5.0106962661,5.7896827943,0.5850,0.5950
6h13_idx3,4.7114516718,10.0117685296,0.5933,0.6033
6h13_idx4,4.3545358229,3.3420493300,0.6082,0.6182
6h14_idx0,5.5811330117,5.5532141607,0.5839,0.5939
6h14_idx1,4.4044500936,5.0747945145,0.5719,0.5819
6h14_idx2,5.5831147653,3.9860048576,0.5384,0.5484
6h14_idx3,4.8570353229,5.4391869002,0.5889,0.5989
6h14_idx4,6.2910191379,4.1574627214,0.6127,0.6227
6h7d_idx0,3.8812375442,3.6999973418,0.5744,0.5844
6h7d_idx1,4.8249963119,5.1896716450,0.6221,0.6321
6h7d_idx2,5.1689599935,7.6774982375,0.5664,0.5764
6h7d_idx3,5.2527399416,4.9153003287,0.5716,0.5816
6h7d_idx4,6.2917708994,5.7552006127,0.5947,0.6047
6hbn_idx0,5.2267640550,4.3884904647,0.5839,0.5939
6hbn_idx1,5.9420913162,4.2989810416,0.6149,0.6249
6hbn_idx2,7.7466554342,3.5948248292,0.5757,0.5857
6hbn_idx3,5.8499514543,5.1497945712,0.5686,0.5786
6hbn_idx4,3.6295594748,5.8128792232,0.5593,0.5693
6hhg_idx0,3.3083711669,3.3514203192,0.6112,0.6212
6hhg_idx1,5.6001138004,3.2037774020,0.6252,0.6352
6hhg_idx2,4.3061204571,5.8538415173,0.5804,0.5904
6hhg_idx3,5.0914680765,4.3388748265,0.6059,0.6159
6hhg_idx4,4.5313704183,3.4585461764,0.5939,0.6039
6hhh_idx0,6.5698298143,6.0464314886,0.6224,0.6324
6hhh_idx1,6.3940766254,4.8551177931,0.5998,0.6098
6hhh_idx2,3.5671959460,4.6279925078,0.5934,0.6034
6hhh_idx3,5.0681126258,5.1058238587,0.5471,0.5571
6hhh_idx4,4.3884995550,4.3509252296,0.6021,0.6121
6hhi_idx0,3.4078671432,10.3842394364,0.5506,0.5606
6hhi_idx1,5.5660112152,2.9953743029,0.5742,0.5842
6hhi_idx2,4.5646075292,4.5138887166,0.5922,0.6022
6hhi_idx3,5.2874198067,5.9049597991,0.6090,0.6190
6hhi_idx4,8.8017192237,5.6533943634,0.5861,0.5961
6hhj_idx0,6.6002055593,3.8085338940,0.6198,0.6298
6hhj_idx1,6.2394401183,4.7164502499,0.5975,0.6075
6hhj_idx2,4.2717881047,5.0093666012,0.5911,0.6011
6hhj_idx3,3.5182960526,7.2170916536,0.5955,0.6055
6hhj_idx4,6.4682258827,7.7122655686,0.6102,0.6202
6hhp_idx0,4.3849252257,7.7682991977,0.6029,0.6129
6hhp_idx1,4.7840732549,5.4108451945,0.6008,0.6108
6hhp_idx2,4.3052429928,7.2968934055,0.5868,0.5968
6hhp_idx3,4.8506093166,5.9925166974,0.5634,0.5734
6hhp_idx4,8.6440766454,4.9146502496,0.5779,0.5879
6hhr_idx0,4.3713514830,4.8249589786,0.5954,0.6054
6hhr_idx1,4.4072339171,6.2200605674,0.5737,0.5837
6hhr_idx2,4.9756909700,5.6796079124,0.5804,0.5904
6hhr_idx3,5.0790157614,4.5820079048,0.5865,0.5965
6hhr_idx4,3.5008378002,4.1470257535,0.6253,0.6353
6hj2_idx0,3.0311532996,4.1233001834,0.5928,0.6028
6hj2_idx1,4.0847982539,7.4279016299,0.6138,0.6238
6hj2_idx2,4.4794554073,4.9225561998,0.5943,0.6043
6hj2_idx3,3.8780186600,5.4003755575,0.5967,0.6067
6hj2_idx4,3.6734559182,7.5753215891,0.5686,0.5786
6hlb_idx0,3.7283828540,7.7119340088,0.6221,0.6321
6hlb_idx1,4.2713877272,6.5426626336,0.5632,0.5732
6hlb_idx2,4.5729412656,5.8619722821,0.5849,0.5949
6hlb_idx3,3.1317738317,4.6944351562,0.5633,0.5733
6hlb_idx4,4.1035924986,5.3290921806,0.5879,0.5979
6hld_idx0,5.1433730245,5.5924466958,0.5925,0.6025
6hld_idx1,4.5602889417,6.2491663379,0.5939,0.6039
6hld_idx2,3.3471975464,4.5191400748,0.6311,0.6411
6hld_idx3,4.3001561131,6.4326813969,0.6135,0.6235
6hld_idx4,4.6777019795,6.7893921425,0.6029,0.6129
6hle_idx0,5.6955250362,5.7554522742,0.5721,0.5821
6hle_idx1,3.1288936359,3.7229994735,0.5539,0.5639
6hle_idx2,5.5742094745,3.3094417156,0.5824,0.5924
6hle_idx3,4.1840271025,6.2277197687,0.6144,0.6244
6hle_idx4,4.9407449657,3.4058129533,0.5897,0.5997
6hmt_idx0,5.5689037725,5.5050750087,0.5927,0.6027
6hmt_idx1,3.7765464987,10.6432879468,0.5818,0.5918
6hmt_idx2,3.8369054628,5.0742041440,0.5832,0.5932
6hmt_idx3,4.5614176079,3.7463824708,0.5715,0.5815
6hmt_idx4,5.6242984355,6.5275819651,0.6001,0.6101
6hop_idx0,4.0948492773,4.6877327540,0.6307,0.6407
6hop_idx1,3.2949036149,5.1253102912,0.5926,0.6026
6hop_idx2,3.9410084493,3.4161303477,0.5830,0.5930
6hop_idx3,5.1591751043,4.4530418527,0.5942,0.6042
6hop_idx4,6.2605891606,7.3461937112,0.6220,0.6320
6hoq_idx0,4.1284470553,4.8946308273,0.5818,0.5918
6hoq_idx1,4.3195894047,4.3818209993,0.6101,0.6201
6hoq_idx2,4.4779859352,5.1639524032,0.6312,0.6412
6hoq_idx3,4.5269368628,5.4639128379,0.5800,0.5900
6hoq_idx4,3.6957352791,6.6158791847,0.5950,0.6050
6hor_idx0,4.1917058404,6.1518913186,0.6050,0.6150
6hor_idx1,4.9366404287,6.5997419034,0.6106,0.6206
6hor_idx2,4.7997632740,3.7818470000,0.6187,0.6287
6hor_idx3,4.7035093607,4.7747991532,0.5791,0.5891
6hor_idx4,3.6400420143,3.2152470064,0.6191,0.6291
6hot_idx0,4.0784997046,7.5853498616,0.5621,0.5721
6hot_idx1,3.9153440449,4.4741771363,0.5634,0.5734
6hot_idx2,6.0761120466,4.7247691011,0.6185,0.6285
6hot_idx3,6.7169115383,8.1331397902,0.6041,0.6141
6hot_idx4,5.0927607514,6.4523667477,0.5932,0.6032
6hou_idx0,6.9564060028,4.8036421660,0.5516,0.5616
6hou_idx1,4.3480939354,4.8781307054,0.5703,0.5803
6hou_idx2,4.3533207544,4.6889692981,0.6002,0.6102
6hou_idx3,3.3880773786,6.4238241490,0.5982,0.6082
6hou_idx4,4.9552450742,10.9710989698,0.6051,0.6151
6hv2_idx0,4.1792515693,3.6781540029,0.5938,0.6038
6hv2_idx1,4.7894302598,7.4737977331,0.6084,0.6184
6hv2_idx2,5.2839282954,7.0988229107,0.6012,0.6112
6hv2_idx3,4.4082592614,4.6356985500,0.6154,0.6254
6hv2_idx4,3.5420734146,5.6391579500,0.5753,0.5853
6hza_idx0,4.6313224703,5.5776850955,0.6257,0.6357
6hza_idx1,4.6000483203,4.3656895365,0.5629,0.5729
6hza_idx2,4.7170010198,4.4769122628,0.5779,0.5879
6hza_idx3,5.5394944767,7.4952433102,0.5695,0.5795
6hza_idx4,4.4429052081,5.8662293311,0.5911,0.6011
6hzb_idx0,4.3857615795,4.7618667429,0.6009,0.6109
6hzb_idx1,7.2060637449,4.2175747452,0.5803,0.5903
6hzb_idx2,6.1194235078,5.1270872029,0.6192,0.6292
6hzb_idx3,4.5854454147,5.3233985762,0.5553,0.5653
6hzb_idx4,3.7210209331,6.4704753561,0.6358,0.6458
6hzc_idx0,4.2016211596,7.7511694283,0.5916,0.6016
6hzc_idx1,5.1593179852,5.3244339718,0.6155,0.6255
6hzc_idx2,5.7866291620,4.2198121093,0.5862,0.5962
6hzc_idx3,8.5285318098,5.7919508628,0.5742,0.5842
6hzc_idx4,4.4226062243,5.4909923828,0.6057,0.6157
6hzd_idx0,4.8837951698,4.5983225615,0.5844,0.5944
6hzd_idx1,4.3076389964,6.3127708489,0.5738,0.5838
6hzd_idx2,4.8017441622,5.1593980212,0.6082,0.6182
6hzd_idx3,4.2827796643,5.7481277767,0.6257,0.6357
6hzd_idx4,3.6150749280,5.2802697185,0.5855,0.5955
6i61_idx0,6.0686827989,5.9218312137,0.6434,0.6534
6i61_idx1,4.8655276094,6.1231224112,0.5757,0.5857
6i61_idx2,6.4806566845,4.1401838268,0.5523,0.5623
6i61_idx3,4.1643310512,6.6245197152,0.5589,0.5689
6i61_idx4,5.0357226121,5.3213617873,0.6487,0.6587
6i62_idx0,5.5537033620,3.4920355830,0.5792,0.5892
6i62_idx1,2.9676656763,4.8683339540,0.6016,0.6116
6i62_idx2,3.4076824763,7.1882072863,0.5407,0.5507
6i62_idx3,5.6886567678,7.5610823494,0.6105,0.6205
6i62_idx4,4.8448384646,4.5308285677,0.5802,0.5902
6i63_idx0,3.0025895871,5.6856419364,0.5708,0.5808
6i63_idx1,3.9399403574,3.8525583236,0.5961,0.6061
6i63_idx2,3.6479308303,5.9484543103,0.5349,0.5449
6i63_idx3,4.1994198487,3.0416562851,0.5897,0.5997
6i63_idx4,6.9333636579,3.4680748383,0.5945,0.6045
6i64_idx0,4.1086820898,5.8697078741,0.5913,0.6013
6i64_idx1,7.8151832591,5.9894266346,0.5834,0.5934
6i64_idx2,4.4519808300,4.5064496649,0.5441,0.5541
6i64_idx3,3.9531699459,5.9787476958,0.5854,0.5954
6i64_idx4,6.9808883285,7.8120629167,0.6056,0.6156
6i65_idx0,5.9927947517,5.1067063207,0.5816,0.5916
6i65_idx1,6.6695689568,6.1349636529,0.6007,0.6107
6i65_idx2,7.6720559003,4.3284912659,0.5643,0.5743
6i65_idx3,6.1752668767,3.8207137572,0.5867,0.5967
6i65_idx4,6.4252454852,8.2265027366,0.5827,0.5927
6i66_idx0,3.1080890156,5.4793900185,0.5970,0.6070
6i66_idx1,3.8783894536,4.5206665453,0.5989,0.6089
6i66_idx2,5.3057019291,3.4409678505,0.6080,0.6180
6i66_idx3,5.0057619749,6.1498737360,0.6054,0.6154
6i66_idx4,5.6889221785,6.5876412441,0.6069,0.6169
6i67_idx0,4.2346234293,7.4810405203,0.6310,0.6410
6i67_idx1,6.2722532213,5.0112231906,0.5899,0.5999
6i67_idx2,7.8513300709,6.6446110733,0.5856,0.5956
6i67_idx3,5.5130791370,5.3418837772,0.6065,0.6165
6i67_idx4,5.8702673071,4.2203860487,0.6303,0.6403
6i74_idx0,5.4135388606,5.2233670427,0.6047,0.6147
6i74_idx1,6.0104978584,4.5639217492,0.5720,0.5820
6i74_idx2,5.0402339719,4.2274912454,0.6103,0.6203
6i74_idx3,4.2216780169,4.5096597721,0.6359,0.6459
6i74_idx4,5.0218410080,6.5494277315,0.5950,0.6050
6i75_idx0,4.9138113317,5.3506560407,0.5489,0.5589
6i75_idx1,3.2798737588,4.3810371609,0.5572,0.5672
6i75_idx2,5.0695784967,5.0798551123,0.5587,0.5687
6i75_idx3,4.8166630878,5.0845306561,0.5878,0.5978
6i75_idx4,5.0376248248,5.1209653998,0.5744,0.5844
6i76_idx0,4.1784861990,5.5166968109,0.5931,0.6031
6i76_idx1,5.3906899901,4.3810655284,0.6073,0.6173
6i76_idx2,5.5833406965,7.5069970867,0.5613,0.5713
6i76_idx3,4.0171121778,3.9811151552,0.5487,0.5587
6i76_idx4,5.1815741237,4.5551534520,0.6010,0.6110
6i77_idx0,5.8010604902,3.7471540893,0.6094,0.6194
6i77_idx1,5.7475784529,4.7852344618,0.5862,0.5962
6i77_idx2,3.8072604452,4.6252795174,0.5928,0.6028
6i77_idx3,3.7102230202,5.5762319736,0.5634,0.5734
6i77_idx4,4.8048415093,3.6596418052,0.5802,0.5902
6i78_idx0,3.6837352029,5.5890419315,0.5759,0.5859
6i78_idx1,8.8470310742,3.4862145581,0.5910,0.6010
6i78_idx2,3.8988191096,7.2370954745,0.5617,0.5717
6i78_idx3,3.9094196261,4.6301998571,0.5659,0.5759
6i78_idx4,5.5783608991,7.1834428571,0.5813,0.5913
6i8m_idx0,4.2297473138,7.7629677081,0.5755,0.5855
6i8m_idx1,2.6585306275,3.9843275204,0.6097,0.6197
6i8m_idx2,4.5727903808,8.7936724019,0.5642,0.5742
6i8m_idx3,3.7106733075,5.3718716268,0.5556,0.5656
6i8m_idx4,4.1563291547,3.0497047434,0.5808,0.5908
6i8t_idx0,3.1706664097,5.6282165645,0.5965,0.6065
6i8t_idx1,3.7748361941,5.5810773969,0.5799,0.5899
6i8t_idx2,4.5266526255,8.1879344783,0.5601,0.5701
6i8t_idx3,4.6192321738,3.2917675911,0.6060,0.6160
6i8t_idx4,3.5715230813,2.4414999948,0.5951,0.6051
6i9a_idx0,3.9352873685,5.1403610164,0.6382,0.6482
6i9a_idx1,3.8019016144,4.6287215732,0.6169,0.6269
6i9a_idx2,4.8531777699,4.1114820508,0.5828,0.5928
6i9a_idx3,4.5147832157,5.2242787208,0.6005,0.6105
6i9a_idx4,3.4382907010,8.2067331202,0.6134,0.6234
6ibx_idx0,5.4817937458,5.1757209999,0.5680,0.5780
6ibx_idx1,3.9346678641,6.6050802638,0.6034,0.6134
6ibx_idx2,5.1433437323,4.3654364668,0.5961,0.6061
6ibx_idx3,3.7248295095,3.7435445654,0.5928,0.6028
6ibx_idx4,5.0234671594,4.6643154685,0.6180,0.6280
6iby_idx0,4.5302465652,8.3544175286,0.5821,0.5921
6iby_idx1,4.7281984594,7.3785093263,0.5769,0.5869
6iby_idx2,5.2801179320,6.4013155317,0.5870,0.5970
6iby_idx3,5.1951935195,4.8307658343,0.5971,0.6071
6iby_idx4,4.8556287897,5.7503637098,0.5840,0.5940
6ibz_idx0,4.8526810067,6.1334257384,0.5858,0.5958
6ibz_idx1,3.4057630132,3.5783845796,0.6178,0.6278
6ibz_idx2,4.5806345531,4.8802155467,0.6063,0.6163
6ibz_idx3,2.7141300679,8.5578940880,0.6071,0.6171
6ibz_idx4,2.6804744373,3.7218042153,0.5720,0.5820
6ic0_idx0,4.3146656209,5.5607256450,0.5809,0.5909
6ic0_idx1,4.4103427611,4.6367177848,0.6115,0.6215
6ic0_idx2,6.7384812344,4.8065835265,0.6016,0.6116
6ic0_idx3,5.4920733270,6.7149220303,0.5767,0.5867
6ic0_idx4,6.1275033774,4.2759976270,0.5766,0.5866
6inz_idx0,4.3199082080,6.3830793551,0.6032,0.6132
6inz_idx1,5.2027356314,5.1976504773,0.5875,0.5975
6inz_idx2,6.2179126818,6.9317126820,0.5931,0.6031
6inz_idx3,5.3180496093,4.2254097069,0.5728,0.5828
6inz_idx4,5.0967598353,7.0753675236,0.5688,0.5788
6izq_idx0,4.7940451585,5.2153726087,0.6169,0.6269
6izq_idx1,3.7262360715,4.5720468191,0.5904,0.6004
6izq_idx2,3.7521503270,4.3481162325,0.5752,0.5852
6izq_idx3,3.2868107687,3.1430474126,0.5848,0.5948
6izq_idx4,5.1779795239,6.7027306487,0.5652,0.5752
6j06_idx0,4.3808771917,4.2970733084,0.6024,0.6124
6j06_idx1,3.9667813213,7.0926358890,0.5803,0.5903
6j06_idx2,5.1172065321,9.4468816425,0.6094,0.6194
6j06_idx3,4.0699625931,3.4536636017,0.5842,0.5942
6j06_idx4,6.0703672621,5.6102234323,0.5862,0.5962
6j9w_idx0,7.5154944021,4.3459334083,0.5657,0.5757
6j9w_idx1,5.2472731509,5.3417886711,0.6159,0.6259
6j9w_idx2,3.9600252105,5.8307474430,0.5882,0.5982
6j9w_idx3,3.2465632964,3.7806761182,0.6202,0.6302
6j9w_idx4,7.7195139433,6.7597709785,0.5942,0.6042
6j9y_idx0,5.2518424189,4.9585044559,0.5886,0.5986
6j9y_idx1,3.5154725171,7.8793034834,0.5951,0.6051
6j9y_idx2,6.1268393471,5.2283404459,0.5750,0.5850
6j9y_idx3,3.1142405795,5.4732643682,0.6149,0.6249
6j9y_idx4,4.2159247729,5.2458218972,0.5832,0.5932
6jad_idx0,4.4329654792,10.6771556032,0.5917,0.6017
6jad_idx1,4.3013650059,4.6138786748,0.5845,0.5945
6jad_idx2,3.5482187129,2.8535767472,0.5994,0.6094
6jad_idx3,8.4991556062,6.6604136978,0.6191,0.6291
6jad_idx4,4.2623884485,5.3379763025,0.5848,0.5948
6jag_idx0,5.1710169483,6.4984653971,0.6048,0.6148
6jag_idx1,4.7448766839,7.0702738311,0.6087,0.6187
6jag_idx2,3.1672684793,7.6906852168,0.5931,0.6031
6jag_idx3,4.1074022879,5.5643691377,0.5965,0.6065
6jag_idx4,4.9550933104,5.8775811784,0.5653,0.5753
6jam_idx0,5.9248631667,6.9562007705,0.5834,0.5934
6jam_idx1,4.3206693777,7.4647114207,0.6092,0.6192
6jam_idx2,5.1536722388,3.6912925810,0.5738,0.5838
6jam_idx3,4.3286001474,8.4919093897,0.5900,0.6000
6jam_idx4,5.4454653965,3.9455163464,0.5375,0.5475
6jan_idx0,2.5511838982,5.5404528466,0.5948,0.6048
6jan_idx1,5.4634854544,7.0436925741,0.5965,0.6065
6jan_idx2,4.0366150872,4.6099531307,0.5970,0.6070
6jan_idx3,4.0794350122,4.6009297534,0.5807,0.5907
6jan_idx4,2.3279630464,7.7141864345,0.6338,0.6438
6jao_idx0,3.6189055264,7.6525311290,0.6119,0.6219
6jao_idx1,5.4841506631,3.6509489728,0.6090,0.6190
6jao_idx2,8.3557895457,5.1720896206,0.5901,0.6001
6jao_idx3,3.9578336942,5.7994118572,0.5545,0.5645
6jao_idx4,4.0004158830,7.5892613428,0.5874,0.5974
6jap_idx0,5.3232722760,5.8399164363,0.5857,0.5957
6jap_idx1,5.0616536490,6.6565509578,0.6069,0.6169
6jap_idx2,4.0747326074,5.8908701900,0.5752,0.5852
6jap_idx3,4.5221772580,6.4467915904,0.6193,0.6293
6jap_idx4,4.2876377104,10.2655060670,0.5887,0.5987
6jaq_idx0,5.4991747346,6.2305859996,0.5737,0.5837
6jaq_idx1,5.7438086611,5.9780445407,0.6035,0.6135
6jaq_idx2,7.3015099724,3.6055432679,0.6256,0.6356
6jaq_idx3,5.9254284983,4.0479590426,0.5724,0.5824
6jaq_idx4,5.5692985501,3.7015538854,0.5942,0.6042
6jb0_idx0,4.9072254395,5.1905745518,0.6239,0.6339
6jb0_idx1,5.9574242036,4.8414524542,0.5843,0.5943
6jb0_idx2,3.6967414160,4.3518228791,0.6170,0.6270
6jb0_idx3,8.0685211077,6.2462262343,0.6062,0.6162
6jb0_idx4,5.0644693855,3.5444051987,0.5745,0.5845
6jb4_idx0,6.7086666760,5.5037605972,0.5911,0.6011
6jb4_idx1,3.8759550410,5.0204206655,0.5945,0.6045
6jb4_idx2,6.1035341732,4.2502700967,0.5631,0.5731
6jb4_idx3,5.2195416897,4.1663874331,0.5870,0.5970
6jb4_idx4,4.5114680184,4.6118409917,0.6033,0.6133
6jbb_idx0,4.0018603664,6.3887712033,0.5591,0.5691
6jbb_idx1,3.7967101371,6.6162200526,0.6130,0.6230
6jbb_idx2,7.3917930231,3.5607361129,0.5606,0.5706
6jbb_idx3,6.4026071881,5.3172858653,0.6145,0.6245
6jbb_idx4,4.8641869371,4.3994691634,0.5467,0.5567
6jbe_idx0,4.9625048034,6.6613672912,0.6211,0.6311
6jbe_idx1,3.9455092161,7.1441714556,0.5671,0.5771
6jbe_idx2,2.9936078741,6.5411655259,0.5878,0.5978
6jbe_idx3,3.0272561275,6.0022736507,0.6131,0.6231
6jbe_idx4,4.0635266715,6.2296254535,0.5819,0.5919
6jib_idx0,4.5491076672,3.3613725324,0.5599,0.5699
6jib_idx1,3.5313297033,5.8841523305,0.5925,0.6025
6jib_idx2,5.7657595991,5.6659078486,0.5673,0.5773
6jib_idx3,5.3759849152,5.0201730018,0.5547,0.5647
6jib_idx4,4.9210163713,4.3544037169,0.5584,0.5684
6jid_idx0,3.0500325076,3.8594820419,0.6037,0.6137
6jid_idx1,4.4810163679,4.2525488617,0.5606,0.5706
